title,description,points,price,variety,region_1,variety_region
Rosenblum 2011 Carla's Vineyard Zinfandel (Contra Costa County),"A classic of the genre, this combines a deep color with luscious fruit character and spicy accents on a velvety texture. Firm tannins lend an appetizing grip, while the fresh ripe blackberry, clove and cedar flavors seem to melt on the tongue and linger on the finish. It shows great complexity and balance in a traditional dry style.",93,35.0,Zinfandel,Contra Costa County,Zinfandel-Contra Costa County
Petroni 2007 Estate Grown Cabernet Sauvignon (Sonoma Valley),"Rugged and astringent in texture, with jammy blackberry and spice flavors.",84,70.0,Cabernet Sauvignon,Sonoma Valley,Cabernet Sauvignon-Sonoma Valley
Casa Sola 2010  Chianti Classico,"This wine shows aromas of toasted oak, black berry and espresso. The palate offers forward flavors of black cherry, café au lait and chocolate. It's soft and round, but lacks a bit of vibrancy.",87,22.0,Red Blend,Chianti Classico,Red Blend-Chianti Classico
Dopff & Irion 2011 Schoenenbourg Grand Cru Riesling (Alsace),Apple notes have a lifted ethereal quality. The palate comes in with beautifully poised lemon freshness that counters the just off-dry richness of the fruit flavors. This is balm-like in its apple-focused fruitiness and goes down very easily. Flavors linger.,91,28.0,Riesling,Alsace,Riesling-Alsace
Concannon 2013 Petite Sirah (San Francisco Bay),"The winery behind America's first Petite Sirah continues pumping out quaffable bottles, including this show of black plums, pressed violets, black raspberries, white pepper, licorice candy and dill on the nose. The palate offers boysenberries and baked oregano, with a tapenade-like zing on the finish.",87,18.0,Petite Sirah,San Francisco Bay,Petite Sirah-San Francisco Bay
Shannon Ridge 2014 High Elevation Collection Cabernet Sauvignon (Lake County),"A ripe, almost sweet aroma and flavors recalling blackberry syrup and raisins make this wine rich and tempting. Firm tannins and full body clamp down on the finish.",88,20.0,Cabernet Sauvignon,Lake County,Cabernet Sauvignon-Lake County
McIntyre Vineyards 2012 Rosé of Pinot Noir (Santa Lucia Highlands),"One of the more successful Pinot Noir rosés in California, this wine has a wonderful delicacy and finesse, with suggestions of cranberries and orange zest. Finishes dry and crisp.",89,19.0,Pinot Noir,Santa Lucia Highlands,Pinot Noir-Santa Lucia Highlands
Cave du Marmandais 2014 Château Bazin Red (Côtes du Marmandais),"This young wine has great potential. With powerful tannins and a dense texture, it is rich in black fruits and acidity. Concentrated and with a firm structure, the wine will age well. Produced from a blend that puts Bordeaux grapes with a small proportion of the local Abouriou, it will be ready in 2020.",91,35.0,Red Blend,Côtes du Marmandais,Red Blend-Côtes du Marmandais
Bell 1997 Baritelle Vyd Cabernet Sauvignon (Rutherford),"Some cedar and olives accent an earthy nose. Cassis and some cherry make up the pleasant palate, which features nicely integrated oak as a high point. Fairly long and drying on the back end, with ever-so-slightly prickly tannins.",90,60.0,Cabernet Sauvignon,Rutherford,Cabernet Sauvignon-Rutherford
Château Roquevieille 2008  Côtes de Castillon,"Fine-grained tannins course through this wine. It has good juicy currant fruits along with acidity. It feels lightweight, without great concentration, but is certainly immediately attractive.",84,24.0,Bordeaux-style Red Blend,Côtes de Castillon,Bordeaux-style Red Blend-Côtes de Castillon
Vindivin 2016 Château Terrebonne Coeur de Cuvée Rosé (Côtes de Provence),"As with many Provence rosé producers, this wine comes from grapes harvested at night to preserve the freshness of the fruit. It has produced an attractive crisp wine with a pale-rosé color and lively red-currant fruits. Drink now.",88,17.0,Rosé,Côtes de Provence,Rosé-Côtes de Provence
Solminer 2016 Grüner Veltliner (Santa Ynez Valley),"Coconut oil, lime blossoms, fermenting citrus, kaffir lime and cold steel aromas show on the nose of this bottling of a grape rarely planted on the Central Coast. That coconut richness shows briefly on the sip, but it tightens up quickly to reveal restrained touches of lime skin and tangerine mousse.",88,28.0,Grüner Veltliner,Santa Ynez Valley,Grüner Veltliner-Santa Ynez Valley
Chesebro 2012 La Montagne Sauvage Red (Carmel Valley),"Bountiful and rich black fruits of black currant and black cherry meet with dark clove and other baking spices as well as a hint of maple on the nose of this Syrah, Grenache and Mourvèdre blend. The palate's chalky structure is soft, allowing strong spice to rise amidst the black fruit in the midpalate, followed by a wave of plummy purple-flower flavors. The finish is all acid, which makes for a compelling combo of sensations.",93,28.0,Rhône-style Red Blend,Carmel Valley,Rhône-style Red Blend-Carmel Valley
Domaine de la Mordorée 2009 La Reine des Bois Red (Lirac),"O.K., so it's a New World-ish blend of fruit and oak, but leaving stylistic prejudices aside, it's also a darn fine wine. Black cherry fruit balances the cedar and vanilla nicely, while the texture is rich yet supple and the finish lingers a good long time. Drink now–2018.",91,43.0,Rhône-style Red Blend,Lirac,Rhône-style Red Blend-Lirac
Chacewater 2011 Sauvignon Blanc (Lake County),"Made from organically grown grapes, this crisp white flirts dangerously with herb and grass tones—what is often called gooseberry—before settling down. It's quite drinkable, if a bit heavy on the finish.",85,14.0,Sauvignon Blanc,Lake County,Sauvignon Blanc-Lake County
Coquelicot 2016 Riesling,"A sweet smell of honeysuckle and grapefruit candy permeates the nose of this bottling, along with cut honeydew melon and apple blossom. Sugary mandarin juice is the primary flavor on the palate, but it's properly offset by acidity a chalky texture.",87,29.0,Riesling,Central Coast,Riesling-Central Coast
Fess Parker 2013 Clone 2A Pinot Noir (Santa Barbara County),"A bit tight and funky on the nose with damp mushrooms and juniper notes spicing up the black-cherry fruit, this clonal study by winemaker Blair Fox is a great eye-opener for wine geeks. The palate packs shiitake and porcini flavors with basil, bay leaf, oregano and black-pepper spice, laid across black-plum fruit and soy-sauce richness.",92,55.0,Pinot Noir,Santa Barbara County,Pinot Noir-Santa Barbara County
Benovia 2008 Bella Una Pinot Noir (Russian River Valley),"This is a good, solid Pinot Noir, a little rustic and direct, but offering lots of drinking pleasure. It's dry and silky, with rich black cherry, raspberry, cola and sandalwood flavors. Drink over the next year or two.",88,56.0,Pinot Noir,Russian River Valley,Pinot Noir-Russian River Valley
Thomas Fogarty 2005 Cabernet Sauvignon (Santa Cruz Mountains),"Nice and dry, with rich mountain tannins and focused, concentrated blackberry and black currant flavors that finish with a dark chocolate and spice flourish. Dense and full-bodied, it should develop over the next 2–3 years.",87,30.0,Cabernet Sauvignon,Santa Cruz Mountains,Cabernet Sauvignon-Santa Cruz Mountains
Château de la Crée 2008 Morgeot Premier Cru  (Chassagne-Montrachet),"Very mineral textured wine, speaking of limestone soil. It balances a toasty, smoky character against the ripest green and yellow fruits. The citrus lends its acidity to tighten up a finely structured, ageworthy wine.",92,93.0,Chardonnay,Chassagne-Montrachet,Chardonnay-Chassagne-Montrachet
Château Fayau 2014  Cadillac Côtes de Bordeaux,"This is a fresh wine, full of red-berry fruits that are underpinned by acidity and tannins. It has a bright feel while the spice and dry core are a contrast that will smooth out. The vienyard has been in the Médeville family for generations, the 2014 was their 188th harvest. Drink from 2019.",87,22.0,Bordeaux-style Red Blend,Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend-Cadillac Côtes de Bordeaux
Georges Vigouroux 2012 Gouleyant Malbec (Cahors),"Big, bold and fruity wine, boasting deliciously ripe black fruits and a smooth, just tannic texture. All fruit, this is the perfect barbecue wine: rich, open and generous. Drink now and until 2016.",85,12.0,Malbec,Cahors,Malbec-Cahors
Deaver 2010 Ten Zin Zinfandel (Amador County),"Medium- to full-bodied, it's very smooth, well polished and easy to enjoy. Not too ripe or too sweet, but sophisticated in style, it delivers moderately ripe raspberry and blueberry flavors, soft tannins and a lingering fruity finish.",89,30.0,Zinfandel,Amador County,Zinfandel-Amador County
Cascina Castlet 2015 Passum  (Barbera d'Asti),"This offers alluring black-skinned berry, violet and tobacco aromas. The savory, structured palate delivers black cherry and chopped mint flavors, with clove accents, bright acidity and fine-grained tannins.",90,40.0,Barbera,Barbera d'Asti,Barbera-Barbera d'Asti
Davies 2014 Pinot Noir (Sonoma Coast),"Velvety and showing a bite of oak, this wine blends grapes from Spring Hill Vineyard and Nobles Vineyard, with a small addition from Horseshoe Bend, a coastal site that contributes earthy salinity. Bright red fruit is layered and succulent, with an underlying richness that contrasts against the sizzling acidity.",92,35.0,Pinot Noir,Sonoma Coast,Pinot Noir-Sonoma Coast
Cayuse 2012 The Lovers Cabernet Sauvignon-Syrah (Walla Walla Valley (WA)),"This wine rises up from the glass with an earthy funk, dried herbs, black pepper, cherry, smoke and mineral, showing complexities and detail. The palate is restrained yet rich, with savory flavors that linger.",91,90.0,Cabernet Sauvignon-Syrah,Walla Walla Valley (WA),Cabernet Sauvignon-Syrah-Walla Walla Valley (WA)
EOS 2013 Sauvignon Blanc (Santa Ynez Valley),"Quite watery, the nose shows just a touch of gunmetal, pear flesh and apple blossom. The palate is a bit flat, with steel and apple elements.",83,14.0,Sauvignon Blanc,Santa Ynez Valley,Sauvignon Blanc-Santa Ynez Valley
Jip Jip Rocks 2014 Unoaked Chardonnay (Padthaway),"Despite being unoaked, this is a weighty wine, with a thick, viscous texture and simple, tangy flavors of canned pineapple. Drink it well chilled.",84,19.0,Chardonnay,Padthaway,Chardonnay-Padthaway
Migration 2013 Pinot Noir (Russian River Valley),"Earthy in a way that's almost savage, this wine's bouquet discloses layers of cooked mushroom and forest floor, the texture velvety smooth. The grapes hail from the Green Valley appellation within the larger Russian River Valley, with minerality that's crisp and buoyant. The finish shows some of the oak.",91,38.0,Pinot Noir,Russian River Valley,Pinot Noir-Russian River Valley
Labouré-Roi 2008 La Futaille  (Gevrey-Chambertin),"A heavily oaked wine that needs time for the toast to integrate. It does have the black fruit structure to back it up, so expect this complex wine to develop pleasurably over the next 5–6 years.",91,42.0,Pinot Noir,Gevrey-Chambertin,Pinot Noir-Gevrey-Chambertin
Raphael 2015 Cabernet Franc (North Fork of Long Island),Intensely ripe blackberry and cherry flavors burst throughout this full-bodied Cabernet Franc. It's lush and juicy on entry but anchored tightly by crisp acidity and a pretty violet undertone. Pillowy tannins cushion a gentle finish. Drink now through 2021.,88,22.0,Cabernet Franc,North Fork of Long Island,Cabernet Franc-North Fork of Long Island
Banfi 2011 Centine Rosato (Toscana),"This opens with a light pink color, exhibiting lively aromas of raspberry, cranberry and pink grapefruit. The wine is slender and easy on the finish, with a final zesty-citrus blast.",86,11.0,Rosato,Toscana,Rosato-Toscana
Cusumano 2015 Shamaris Grillo (Sicilia),"Apple, yellow flower and sea breeze aromas lead the way. The bright, elegant palate displays lemon, lime and walnut alongside vibrant acidity. A mineral vein underscores the savory flavors. Drink now or hold another two or three years for more complexity.",90,20.0,Grillo,Sicilia,Grillo-Sicilia
Mercy 2009 Zabala Vineyard Pinot Noir (Arroyo Seco),"This Pinot is quite tart, giving the cherry and cola flavors a sweet and sour candy taste. It's nicely dry and spicy, but that acidity really cuts.",85,38.0,Pinot Noir,Arroyo Seco,Pinot Noir-Arroyo Seco
Sineann 2008 Resonance Vineyard Pinot Noir (Willamette Valley),"The 2008 Sineann Pinots are an elegant, refined group of wines, more expressive of Burgundian varietal character than any in memory, and the Resonance, as usual, is among the best. It has a vibrant purity to the fruit that rings true and long through mixed red berries, vivid acids, streaks of iron and earth, and sails on into a detailed and seamless finish.",92,48.0,Pinot Noir,Willamette Valley,Pinot Noir-Willamette Valley
StoneCap 2010 Estate Grown Merlot (Columbia Valley (WA)),"Very young, this is a fine follow-up to the winery's outstanding 2009. Dark and rich, the estate-grown fruit offers far more flavor than almost any domestic Merlot in this price range. Blackberries, black cherry, smoke and espresso lead into a grainy, chocolaty, tannic finish.",87,8.0,Merlot,Columbia Valley (WA),Merlot-Columbia Valley (WA)
Selva Capuzza 2015 San Vigilio  (Lugana),"This vibrant, savory white opens with alluring scents of pear, tropical fruit and a whiff of fragrant white flower. The round, medium-bodied palate shows white peach, golden apple and mineral. Fresh acidity brightens the creamy flavors while an almond note backs up the finish.",90,25.0,Turbiana,Lugana,Turbiana-Lugana
Chateau Molyneaux 2010 Estate Bottled Pinot Blanc (Livermore Valley),"This thick, rich white has aromas of toasted oak and corn nuts, chased by a note of petrol. It's a good white to pair with seriously hearty fare or sharp cheeses.",86,24.0,Pinot Blanc,Livermore Valley,Pinot Blanc-Livermore Valley
