Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
95167,US,"This wine from a small, high-elevation district in Lake County adds fresh cherry and raspberry aromas to rich, softly spicy fruit and oak flavors. Smooth and easy in texture, it's supported by good acidity and moderate tannnis in a style for which Barbera is well known in Italy.",,91,28.0,California,High Valley,,Jim Gordon,@gordone_cellars,High Valley Vineyard 2013 Barbera (High Valley),Barbera,High Valley Vineyard
56129,France,"Jammy fruits—wild strawberry and boysenberry—are complemented by scents of violet and sweet spice. The medium-weight palate is plush and velvety in texture, with dense fruit flavors that are countered by a lingering grip on the finish. Drink now–2020.",Les Terrasses Royales,89,17.0,Languedoc-Roussillon,,,Lauren Buzzeo,@laurbuzz,Terre de Loups 2014 Les Terrasses Royales Carignan-Syrah,Carignan-Syrah,Terre de Loups
44468,US,"This 100% varietal wine is brawny and blustery in style: big boned with a lot of heat. Sturdy tannins surround extracted black fruit and shards of cinnamon, with fresh tobacco taking root on the finish.",Deux Chevaux Vineyard,89,75.0,California,Yountville,Napa,Virginie Boone,@vboone,Tamber Bey 2014 Deux Chevaux Vineyard Merlot (Yountville),Merlot,Tamber Bey
25560,US,"Light and chalky aromas of lemon peel, yeast and white flowers are pure and inviting on the nose of this bottling by regional sparkling pioneer Norm Yost. Clean lines of lime peel and rounded hints of nectarine show on the very pleasing and non-aggressive palate.",Sierra Madre Vineyard Crémant,92,40.0,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Goat Bubbles 2014 Sierra Madre Vineyard Crémant Sparkling (Santa Maria Valley),Sparkling Blend,Goat Bubbles
57679,Argentina,"Wiry, slightly grassy aromas of raspberry and plum come with a touch of oaky vanilla. This Malbec feels downright hard and choppy due to tough gritty tannins. Plum and berry flavors come in blips rather than a harmonious whole, and this tastes of lactic oak and rubber on the finish.",Padres Dedicados,87,30.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Gimenez Riili 2013 Padres Dedicados Malbec (Mendoza),Malbec,Gimenez Riili
58472,France,A very vivid impression of tart red currant on the nose soon attains a creamy edge. The palate has beautiful purity of fruit: Red currant heightened by vivid citrus freshness. There is something weightless and wonderfully light about this with its really fine mousse—a sophisticated dry apéritif with a wonderful and long aftertaste of tart red apple.,Rosé,92,30.0,Alsace,Crémant d'Alsace,,Anne Krebiehl MW,@AnneInVino,René Muré NV Rosé Sparkling (Crémant d'Alsace),Sparkling Blend,René Muré
105755,Italy,"The 17.5% alcohol is a bit much, but the burning effect is dampened by the mouthfeel's extraordinary thickness and richness. It's big and bold, with intense aromas of toasted nut, vanilla, chocolate fudge, blackberry jam and exotic spice.",Alteo,89,99.0,Veneto,Amarone della Valpolicella,,,,Gino Fasoli 2007 Alteo  (Amarone della Valpolicella),"Corvina, Rondinella, Molinara",Gino Fasoli
55077,France,"Produced from organically grown grapes, this Merlot-dominated wine is bright with red fruit and lined with tight tannins. It has the crisp edge of youth that will fill out with time. Drink from 2019.",,87,25.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château les Aubiers 2015  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château les Aubiers
51089,US,"A bit too sweet for comfort. The tannins are soft and refined, and the blackberry, cocoa and spice flavors are just fine. But that sugary finish makes it unbalanced.",Private Reserve,83,24.0,California,Madera,Central Valley,,,Fasi Crest 2007 Private Reserve Syrah (Madera),Syrah,Fasi Crest
84439,Chile,"This is fresh, with good pungency and a mix of passion fruit and bell pepper aromas. A scouring mouthfeel pulls no punches, while grassy, slightly bitter flavors of arugula and lemon-lime finish citrusy and tangy.",Classic Series,87,13.0,Casablanca Valley,,,Michael Schachner,@wineschach,Montes 2013 Classic Series Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Montes
85043,Chile,"Smoky, rubbery aromas of berry and cassis are lightly herbal. This has a firm mouhtfeel with piercing acidity. Salty, briny plum and berry flavors lead to a finish that holds onto the saline notes and feels crisp.",Reserva,86,14.0,Colchagua Valley,,,Michael Schachner,@wineschach,Calcu 2011 Reserva Cabernet Sauvignon (Colchagua Valley),Cabernet Sauvignon,Calcu
19814,US,"A simple wine, soft and candied, with raspberry and cherry flavors. It's a Rhône-style blend based on Syrah.",Rendezvous Halter Ranch,83,32.0,California,Paso Robles,Central Coast,,,Chateau Lettau 2010 Rendezvous Halter Ranch Red (Paso Robles),Rhône-style Red Blend,Chateau Lettau
11251,Italy,"This has a slightly aged appearance and tertiary aromas of candied berry, leather, tobacco and cola. The tannins are firm and tight; it still has an aging future ahead.",,88,38.0,Piedmont,Gattinara,,,,Torraccia del Piantavigna 2006  Gattinara,Nebbiolo,Torraccia del Piantavigna
31995,US,"One for the cellar. It's vibrantly rich and forward in blackberries, black cherries, plums, dark chocolate and sweet smoky new oak, yet very tannic. Creates an astringency that lasts through the spicy finish. It would be a pity to open it before 2012, and will last for years after.",Monte Rosso Vineyard,95,50.0,California,Sonoma Valley,Sonoma,,,Sbragia 2006 Monte Rosso Vineyard Cabernet Sauvignon (Sonoma Valley),Cabernet Sauvignon,Sbragia
113824,US,"This is crystal clear, fleshy and ripe, yet still graceful and refined. Mixed stone fruits are cut with yellow apple, the acids are natural and perfectly integrated. The wine was barrel fermented in a 50/50 mix of new and neutral, and there is just a hint of caramel in the extended finish.",DuBrul Vineyard,90,28.0,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Owen Roe 2006 DuBrul Vineyard Chardonnay (Yakima Valley),Chardonnay,Owen Roe
6702,US,"The fruit for this 100% varietal wine comes from Cold Creek, Klipsun and Anna Marie vineyards. Herb, dark fruit, toast and raspberry aromas lead to tightly wound fruit flavors with a buttery top note. Its best days await. Enjoy after 2018.",,91,41.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Northstar 2012 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Northstar
61399,Italy,"Lovely floral aromas of white spring flower meld together with scents of an orchard in bloom and a whiff of bread crust. The creamy palate doles out apple, yellow peach, toasted nut and a hint of honey alongside a persistent perlage.",Dublesse Dosaggio Zero Metodo Classico,90,57.0,Italy Other,Vino Spumante,,Kerin O’Keefe,@kerinokeefe,Dubl NV Dublesse Dosaggio Zero Metodo Classico Greco (Vino Spumante),Greco,Dubl
116676,Italy,"Initially shy, the nose eventually reveals subdued aromas of dark berry, sunbaked earth and blue flower. The medium-bodied palate offers mature black cherry, anise and a hint of crushed herb while rounded tannins provide the framework. Drink through 2019.",La Madonnina Gran Selezione,89,26.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Triacca 2012 La Madonnina Gran Selezione  (Chianti Classico),Sangiovese,Triacca
19394,South Africa,"This opens with tropical fruit aromas of pineapple, mango and melon that are framed by hints of honeysuckle and sweet spice. The medium-weight palate boasts similar tropical fruit tones, but with an assertive mineral and lime-zest lift on the close, ending fresh and lively. Drink up.",Wild Yeast,89,20.0,Robertson,,,Lauren Buzzeo,@laurbuzz,Springfield Estate 2011 Wild Yeast Chardonnay (Robertson),Chardonnay,Springfield Estate
87438,France,"A fruity wine from Bordeaux Vineam, this is ripe and full of red-berry fruits. It has tannins that are softening already to give an accessible wine that is rich and full. Drink from 2019.",,86,14.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château Rocher Bellevue 2014  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,Château Rocher Bellevue
87909,US,"Wood aromas are out front, with notes of vanilla, dill and char, making it hard to get at the fruit. On the palate, the oak almost completely obliterates any sense of the fruit underneath as well. The variety is completely lost.",Estate Grown,85,42.0,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,@wawinereport,Ambassador Vineyard 2014 Estate Grown Grenache (Red Mountain),Grenache,Ambassador Vineyard
38257,France,"The wine shows the firmly tannic structure of the vintage. It is dense, packed with dark fruits and dry tannins that are slowly developing. That makes for a rich, black-fruited wine, concentrated and needing to age further. Drink from 2018.",,89,32.0,Bordeaux,Pessac-Léognan,,Roger Voss,@vossroger,Château Bardins 2010  Pessac-Léognan,Bordeaux-style Red Blend,Château Bardins
106378,US,"Makes for nice drinking right now, because of the abundance of forward, jammy blackberry and cherry fruit. On the other hand, the tannins are considerable, and the acidity is evident, so it could age over the next six years.",Proprietary Red Wine,90,55.0,California,Napa Valley,Napa,,,Corley 2007 Proprietary Red Wine Red (Napa Valley),Bordeaux-style Red Blend,Corley
107280,US,"This is another of the producer's intellectual exercises in experimental winemaking, made in tiny case-production numbers. It offers so much to think about, from its lemony-crisp and tangy palate to its chalky tannins. Full bodied, it merits attention, veering from herbal to chocolaty in one sip.",Gap's Crown Vineyard Clone 667 Three Barrel Selection,91,75.0,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Gary Farrell 2013 Gap's Crown Vineyard Clone 667 Three Barrel Selection Pinot Noir (Sonoma Coast),Pinot Noir,Gary Farrell
111937,US,"This wine is 80% Merlot and 20% Cabernet Sauvignon. Aromas of barrel spice, herb and green pepper are followed by abundant fruit and savory flavors. It leans pretty far into the green, especially for a wine that could be varietally labeled as Merlot.",Domenica,86,39.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,DiStefano 2013 Domenica Red (Columbia Valley (WA)),Bordeaux-style Red Blend,DiStefano
86189,US,"Hermann J. Wiemer may be synonymous with NY Riesling, but its Cabernet Francs are consistently some of the best reds made in the state. Subdued shades of cigar box, cedar and tomato leaf lend savory Old World elegance to this ripe richly concentrated wine. Pristine blackberry and plum flavors are juicy and penetrating yet briskly composed. A bristle of soft cocoa powder tannins extends the finish.",Magalena Vineyard,93,32.0,New York,Seneca Lake,Finger Lakes,Anna Lee C. Iijima,,Hermann J. Wiemer 2014 Magalena Vineyard Cabernet Franc (Seneca Lake),Cabernet Franc,Hermann J. Wiemer
34811,France,"Fresh and fruity, this has a ripe apricot character that contrasts the mineral acidity and bright fruit character. The wine dances lightly and is now ready to drink.",,84,18.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Michel Picard 2009  Bourgogne,Chardonnay,Michel Picard
70478,US,"There are dank aromas of tree roots and earth on the nose of this wine, which also leans toward sour fruits. Flavors are clean and easy with spicy berry juice and plum skin tannins, showing good grip.",,84,32.0,California,Arroyo Seco,Central Coast,Matt Kettmann,@mattkettmann,Ventana 2013 Pinot Noir (Arroyo Seco),Pinot Noir,Ventana
66545,Italy,"There's a touch of ripe fruit followed by prune and dark tobacco. This Nero d'Avola is smooth and soft on the palate, with a touch of ripe fruit, plus notes of prune and dark tobacco. It would pair well with spicy chicken wings.",Caleo,85,10.0,Sicily & Sardinia,Sicilia,,,,Botter 2011 Caleo Nero d'Avola (Sicilia),Nero d'Avola,Botter
61588,US,"This is so softly sweet and delicious in mocha, wild berry, buttery nougat and spice flavors, it's like a candy bar with alcohol. Easy to drink, with a gentle mouthfeel.",,85,24.0,California,Russian River Valley,Sonoma,,,Balletto 2007 Zinfandel (Russian River Valley),Zinfandel,Balletto
124094,France,"Soft, open wine, layering apricot and pear juice with some acidity that is fresh, rather than apple crisp. The wine is a little dilute and need to be drunk.",,83,11.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Julian 2009  Bordeaux Blanc,Bordeaux-style White Blend,Château Julian
97047,US,"From a cool climate region, this brings crisp raspberry fruit with underlying minerality. Aging in one-third new French oak adds in notes of dusty coffee grounds and a hint of milk chocolate. The wine starts out tight, then fans out through the finish.",Reserve,88,34.0,Oregon,Columbia Gorge (OR),Oregon Other,Paul Gregutt,@paulgwine ,Phelps Creek 2013 Reserve Syrah (Columbia Gorge (OR)),Syrah,Phelps Creek
102773,France,"With a sense of structure and balance between honey and fruit, this is an attractive, food-friendly wine. It is off dry although the spice core gives a drier edge. Allow the wine a few more months in bottle; drink from late 2015.",Tradition,86,25.0,Alsace,Alsace,,Roger Voss,@vossroger,Emile Beyer 2013 Tradition Gewurztraminer (Alsace),Gewürztraminer,Emile Beyer
6921,France,"While it has lost its primary fruit, this wine has gained richness, toastiness and structure. Caramel and almond flavors stand out from the firm texture and the concentration. It is a complex wine that has weight and ripeness. Drink now.",Goulaine Vieilles Vignes,93,,Loire Valley,Muscadet Sèvre et Maine,,Roger Voss,@vossroger,Bonnet-Huteau 2010 Goulaine Vieilles Vignes  (Muscadet Sèvre et Maine),Melon,Bonnet-Huteau
51831,US,"Crisp, flinty minerality shows on the nose of this wine, before a more concentrated experience of baked apple and crème brûlée enriches the palate. Both aspects find harmony in the glass, especially on the long, textured finish.",Pratt Vineyard Vine Hill,89,45.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,MacPhail 2013 Pratt Vineyard Vine Hill Chardonnay (Russian River Valley),Chardonnay,MacPhail
