Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
124641,US,"Crisp in apricot, apple and mango, this is a lovely, easy-drinking white made from a vineyard and producer well-known for Pinot Noir. Refreshing and light, yet with complexity and aromatics to spare, it offers ample body, an attractive texture and sharp acidity, finishing with a note of spicy vanilla.",La Cruz Vineyard,90,30.0,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Keller Estate 2013 La Cruz Vineyard Pinot Gris (Sonoma Coast),Pinot Gris,Keller Estate
46109,US,"This Grenache, Syrah and Mourvèdre rosé is a stunning marriage of flavors and textures. Salmon in color, it invites with apricot, peach and Meyer lemon fruit, zesty acidity underlying its flavor, complexity and length.",Wine Creek Ranch,93,22.0,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Quivira 2016 Wine Creek Ranch Rosé (Dry Creek Valley),Rosé,Quivira
94129,France,"Big and showy, with an ripe, opulent feel, this is all about dark fruits and firm tannins. Flavors of black cherries and plums are balanced by the acidity, all rolled together into a structure that's powerful and seriously age-worthy.",,94,248.0,Burgundy,Chambertin Clos de Bèze,,Roger Voss,@vossroger,Chanson Père et Fils 2009  Chambertin Clos de Bèze,Pinot Noir,Chanson Père et Fils
99125,US,"Aromatic, with an elegant blend of mountain berries, just-ripe cherries and a refreshing minerality, this estate-grown fruit is farmed organically and biodynamically. The balance and detail are impressive.",Seven Springs Vineyard La Source,92,70.0,Oregon,Eola-Amity Hills,Willamette Valley,Paul Gregutt,@paulgwine ,Evening Land 2012 Seven Springs Vineyard La Source Pinot Noir (Eola-Amity Hills),Pinot Noir,Evening Land
67131,France,This estate has been producing wine in Morgon since the 11th century. The wine comes from structured granite soil in a blend of different parcels. It has a strong mineral elements as well as layers of ripe black-cherry fruits. There is just a hint of banana that does spoil the full effect of the wine and hopefully will blow away as it ages. Drink from 2018.,,88,15.0,Beaujolais,Morgon,,Roger Voss,@vossroger,Château de Pizay 2015  Morgon,Gamay,Château de Pizay
77816,US,"This impressive Chardonnay from a small Livermore Valley producer is on the austere side of Chardonnay, with notes of just-ripe pear, tiny hints of wet stone, a nice, nutty finish and enough body to go with a wealth of foods. Good balance too.",Para Mas Amigas,89,22.0,California,Livermore Valley,Central Coast,Virginie Boone,@vboone,Wood Family Vineyards 2009 Para Mas Amigas Chardonnay (Livermore Valley),Chardonnay,Wood Family Vineyards
47538,US,"Lean and graceful, this appealing wine from a Rhône grape variety blends fresh, appley aromas and crisp, dry jicama and pippin apple flavors with a firm and refreshing mouthfeel. It's light-bodied and well-balanced.",,88,24.0,California,Lodi,Central Valley,Jim Gordon,@gordone_cellars,Acquiesce 2016 Picpoul (Lodi),Picpoul,Acquiesce
73332,US,"The bright red fruit on the nose of this wine is joined with graphite minerality and sweetly toasted oak. The palate is quite fruity, boasting Bing cherry and strawberry reduction sauce, picking up complexity from cracked black pepper.",,86,20.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Robert Hall 2012 Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,Robert Hall
29209,Germany,"Notes of hay, pollen and beeswax add a savory, honeyed tone to this exquisitely dainty Riesling. The palate is intensely packed with sweet citrus fruit, but it's balanced with striking acidity and a shower of minerality on the finish.",Herrenberg Auslese 21,91,83.0,Mosel,,,Anna Lee C. Iijima,,Maximin Grünhäuser 2010 Herrenberg Auslese 21 Riesling (Mosel),Riesling,Maximin Grünhäuser
112935,France,"Milk chocolate, mocha, garrigue and mineral notes contribute to the fragrant nose. Full bodied with pronounced alcohol, the wine is surprisingly lacking in concentation on the midpalate. The tannins are round and easy, and the acidity is supporting, finishing short.",Domaine de l'Estagnol,83,,Languedoc-Roussillon,Minervois,,,,Les Celliers Jean d'Alibert 2010 Domaine de l'Estagnol Red (Minervois),Rhône-style Red Blend,Les Celliers Jean d'Alibert
11683,Spain,"Savory, slightly saucy aromas of plum, berry, tomato and leather come with a hint of oak. This is a bit choppy and tannic, with savory, roasted flavors of tomato, plum, currant and spice. A touch of saltiness and raw-oak flavor rise up on the finish.",Crianza,87,10.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Pata Negra 2010 Crianza  (Rioja),Tempranillo Blend,Pata Negra
127694,Italy,"This elegant wine opens with fragrances of white flowers and green apple. The silky palate offers ripe pear, Golden Delicious apple and mineral alongside crisp acidity that leaves a clean, bright finish.",Plötzner,89,18.0,Northeastern Italy,Alto Adige,,Kerin O’Keefe,@kerinokeefe,St. Pauls 2013 Plötzner Pinot Bianco (Alto Adige),Pinot Bianco,St. Pauls
114095,Italy,"It is rare to find a Müller-Thurgau with such flavor, but Pojer and Sandri have a penchant for getting more than most out of lesser grape varieties. This wine has broad fruit flavors along with a crisply aromatic aftertaste.",,88,16.0,Northeastern Italy,Trentino,,Roger Voss,@vossroger,Pojer & Sandri 2001 Müller-Thurgau (Trentino),Müller-Thurgau,Pojer & Sandri
127892,France,"This is a wine on the cusp of being mature. The red-berry flavors are dissipating into a secondary aromatic character. The tannins, though, are still there—very firm and showing no sign of budging. Wait and see, or decant before drinking. This is part of a single-parcel (lieu-dit)single-varietal range.",Lieu-Dit Coudrat,87,40.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Les Vignerons de Tutiac 2012 Lieu-Dit Coudrat  (Blaye Côtes de Bordeaux),Merlot,Les Vignerons de Tutiac
12055,Spain,"Dry berry, leather and spice aromas lead to a juicy, high-acid palate, with red cherry, tart plum and pepper accents. It remains zesty, clean, simple and sharp on the finish.",Reserva,83,25.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Sonsierra 2008 Reserva  (Rioja),Tempranillo,Sonsierra
36346,US,"Vermentino is a Mediterranean variety rarely found in California. Gianelli has done a good job. The wine is crisp, with zesty flavors of limes, oranges, vanilla and honeysuckle flowers.",,88,18.0,California,Tuolumne County,Sierra Foothills,,,Gianelli 2007 Vermentino (Tuolumne County),Vermentino,Gianelli
94999,US,"Made with 24% Petite Sirah, this dusty, bold and highly structured wine from an historic vineyard site is intensely concentrated and extracted, exuding rich red berry. Cinnamon and black pepper dot the lengthy finish.",Barricia Vineyard,88,37.0,California,Sonoma Valley,Sonoma,Virginie Boone,@vboone,Ravenswood 2013 Barricia Vineyard Zinfandel (Sonoma Valley),Zinfandel,Ravenswood
49472,US,"Malbec makes up just over two-thirds of this blend, with the balance Cabernet. Aromas of bay leaf, plum, green herb and barrel spice are followed by sweet lush fruit flavors that bring a sense of layering and density. Give it some time to open up.",Quintessence,92,55.0,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,@wawinereport,DeLille 2014 Quintessence Malbec-Cabernet Sauvignon (Red Mountain),Malbec-Cabernet Sauvignon,DeLille
29909,Austria,"Smoky oak frames red and black cherry and offers hints of intense fruitiness, almost of Kirsch. There's an undertow of wet earth and leaves, of finely ground white pepper, presented with pliable, velvety softness. Yet there is freshness and precision and the well-fused harmoniousness of all these elements that makes Pinot such a compelling, haunting proposition.",Reserve,94,50.0,Wagram,,,Anne Krebiehl MW,@AnneInVino,Anton Bauer 2013 Reserve Pinot Noir (Wagram),Pinot Noir,Anton Bauer
28443,Spain,"Waxy, peachy aromas are less than fresh, and the palate follows that lead via soft, pithy flavors of orange and melon. Shows little grip or structure for Godello and the finish fails to bring it home with kick or pop. Already past its prime. Tasted twice.",Gotín del Risc,83,14.0,Northern Spain,Bierzo,,Michael Schachner,@wineschach,Abad 2009 Gotín del Risc Godello (Bierzo),Godello,Abad
15862,Austria,"A touch of reduction still clings to the citrus and pear notes of this clean-cut wine. The palate fill out with notes of citrus and green, freshly cut Conference pear—it has juicy concentration and provides a lip-smacking finish.",Kremser Kogl,90,12.0,Kremstal,,,Anne Krebiehl MW,@AnneInVino,Forstreiter 2015 Kremser Kogl Grüner Veltliner (Kremstal),Grüner Veltliner,Forstreiter
84736,France,"Ripe and juicy, this wine melds red berry and black currant flavors easily into its dry texture. A deliciously ripe wine, it feels soft and forward; it will likely be ready to drink in six months.",Chartron La Fleur,88,12.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Schröder & Schÿler 2010 Chartron La Fleur  (Bordeaux),Merlot-Cabernet,Schröder & Schÿler
41855,US,"Sweet new oak stands out, giving this Cabernet caramel aromas and flavors. But the oak is perfectly in keeping with the wine's massive power. Underneath the wood char is a dry, tannic wine with rich blackberry and currant flavors. It's a bit disjointed now, needing time for everything to mesh together. Could be really something around 2015.",3D,95,125.0,California,St. Helena,Napa,,,Salvestrin 2007 3D Cabernet Sauvignon (St. Helena),Cabernet Sauvignon,Salvestrin
79040,Italy,"Soft and delicately sweet, Moscato Bosc Dla Rei opens with a light, foamy appearance and plush layers of peach cream and lemon mousse. Fragrant, fresh and sweet, pair it with fruit salad.",Bosc Dla Rei,87,16.0,Piedmont,Moscato d'Asti,,,,Beni di Batasiolo 2010 Bosc Dla Rei  (Moscato d'Asti),Moscato,Beni di Batasiolo
1320,Austria,"Slight reduction still obstructs this wine's nose. The palate, however, is both zingy and rich—spiked with citrus and rounded with ripe, mellow apple fruit. There is verve and life at its core and tone to its medium body. The dry finish is appetizing.",,90,18.0,Wiener Gemischter Satz,,,Anne Krebiehl MW,@AnneInVino,Zahel 2016 White (Wiener Gemischter Satz),White Blend,Zahel
100682,France,"The nose is still shy, with hints of lemon. This note also characterize the slender, dry and still-taut palate which also has a textured earthy element on which these lovely bright citrus accents are displayed. The finish is dry on this slender, young wine. Drink 2017–2025.",Kirchberg de Ribeauville Grand Cru,92,33.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,André Kientzler 2016 Kirchberg de Ribeauville Grand Cru Riesling (Alsace),Riesling,André Kientzler
62093,US,"The highlight of a thin lineup, Cave B's Sauvignon Blanc brings tart fruit flavors of lemon and lime, grapefruit and melon. Thankfully, no oak was applied; this winery has a heavy hand with barrels. This new bottling is young enough to retain the crispness and liveliness of the natural fruit.",,87,19.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Cave B 2007 Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,Cave B
101837,US,"This is a nice amalgam of loose threads—leather, tobacco, earth and coffee, with purple plum and pie-cherry fruit. The fruit flavors lean toward fruit leather rather than fresh-picked, and the tannins are a bit astringent.",Papa Joe's Private Stash,89,25.0,Oregon,Applegate Valley,Southern Oregon,Paul Gregutt,@paulgwine ,Plaisance Ranch 2014 Papa Joe's Private Stash Tempranillo (Applegate Valley),Tempranillo,Plaisance Ranch
19146,New Zealand,"This powerful expression of Riesling blends floral aromas with scents of lime, pineapple and crushed stone, then finishes with great length and intensity. The strident citrus and mineral notes seem to echo on the palate, filling the mouth with their characterful flavors.",Dry,92,23.0,Central Otago,,,Joe Czerwinski,@JoeCz,Felton Road 2002 Dry Riesling (Central Otago),Riesling,Felton Road
79761,Italy,"From the Valpantena subzone of Valpolicella, this easy Ripasso opens with a thin ruby color and bright aromas of white cherry, raspberry candy and vanilla. The wine closes with a fresh, tonic feel and lively berry flavors.",,87,20.0,Veneto,Valpolicella Ripasso Valpantena Superiore,,,,Tezza 2006  Valpolicella Ripasso Valpantena Superiore,"Corvina, Rondinella, Molinara",Tezza
15924,Germany,"Stony mineral notes accent fragrant blossom and grapefruit notes on this dry, elegant Riesling. The palate is lean and steely, with a distinct line of struck steel and lime, but it's also buoyantly fruity with notes of luscious white peach and honey. A dramatic wine with a long, lingering mineral finish.",Wachenheimer Belz Dry,91,26.0,Pfalz,,,Anna Lee C. Iijima,,Villa Wolf 2012 Wachenheimer Belz Dry Riesling (Pfalz),Riesling,Villa Wolf
122147,New Zealand,"This Hawkes Bay producer has turned out a plump, medium-bodied Sauvignon Blanc sourced from Marlborough. Notes of orange and lime sherbet enliven the nose, while tropical fruit comes through on the palate. Clean and refreshing on the finish.",Cellar Selection,86,13.0,Marlborough,,,Joe Czerwinski,@JoeCz,Sileni 2011 Cellar Selection Sauvignon Blanc (Marlborough),Sauvignon Blanc,Sileni
2434,Italy,"A blend of Primitivo (70%) and Syrah, this opens with sweet aromas of raspberry candy and bitter almond. The finish is characterized by a fresh blueberry flavor.",Ametys,85,17.0,Southern Italy,Puglia,,,,Miali 2011 Ametys Rosato (Puglia),Rosato,Miali
36669,Portugal,"This is a new style for Redoma, smoother and fruitier when young than in the past. Old vines give concentration and extra richness, making it velvet-textured and packed with black fruits, This will be an impressive wine as it ages. Drink from 2019.",Redoma,92,48.0,Douro,,,Roger Voss,@vossroger,Niepoort 2014 Redoma Red (Douro),Portuguese Red,Niepoort
54825,Spain,"Somontano wines are not always easy to love due to firm acidity and limited flesh and fluff. Tempranillo and Cabernet Sauvignon account for 70% of this lean, solidly oaked wine that revolves around its tangy raspberry and cherry core. Freshness and Old World restraint characterize Marboré.",Marboré,85,30.0,Northern Spain,Somontano,,Michael Schachner,@wineschach,Bodegas Pirineos 2003 Marboré Red (Somontano),Red Blend,Bodegas Pirineos
